Pressure (bar),Flow (L/min),Flow (mL/s)
5.3442,0.6601,1.1001
5.3461,0.6601,1.1001
5.3501,0.6601,1.1001
5.3481,0.6601,1.1001
5.358,0.6601,1.1001
5.3442,0.6601,1.1001
5.3461,0.6601,1.1001
5.3442,0.6601,1.1001
5.3501,0.6601,1.1001
5.3501,0.6601,1.1001
5.3817,0.6601,1.1001
5.281,0.6601,1.1001
5.3698,0.6601,1.1001
5.3442,0.6601,1.1001
5.354,0.6601,1.1001
5.358,0.6601,1.1001
5.3501,0.6601,1.1001
5.3442,0.6601,1.1001
5.3738,0.6601,1.1001
5.3442,0.6601,1.1001
5.3501,0.6601,1.1001
5.354,0.6601,1.1001
5.3521,0.0,0.0
5.3402,0.0,0.0
5.3501,0.0,0.0
5.3698,0.0,0.0
5.4152,0.0,0.0
5.3323,0.0,0.0
5.3639,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3422,0.0,0.0
5.3501,0.0,0.0
5.3619,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.356,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.3402,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3619,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.3619,0.0,0.0
5.3501,0.0,0.0
5.358,0.0,0.0
5.3599,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3521,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3659,0.0,0.0
5.3402,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3619,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.3521,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.3639,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3639,0.0,0.0
5.3501,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
4.1896,0.0,0.0
4.3298,0.0,0.0
5.3659,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.356,0.0,0.0
5.3718,0.0,0.0
5.3501,0.0,0.0
5.3639,0.0,0.0
5.3521,0.0,0.0
5.3659,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.3461,0.0,0.0
5.358,0.0,0.0
5.3461,0.0,0.0
5.3639,0.0,0.0
5.3422,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.358,0.0,0.0
5.3698,0.0,0.0
5.354,0.0,0.0
5.3461,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.3461,0.0,0.0
5.358,0.0,0.0
5.3402,0.0,0.0
5.3165,0.0,0.0
5.3678,0.0,0.0
5.3856,0.0,0.0
5.3619,0.0,0.0
5.3224,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3007,0.0,0.0
4.4738,0.0,0.0
4.3594,0.0,0.0
4.241,0.0,0.0
4.0949,0.0,0.0
3.9686,0.0,0.0
3.787,0.0,0.0
3.7022,0.0,0.0
3.6134,0.0,0.0
3.6706,0.0,0.0
3.6686,0.0,0.0
3.7041,0.0,0.0
3.7851,0.0,0.0
3.8857,0.0,0.0
3.9587,0.0,0.0
4.0791,0.0,0.0
4.1936,0.0,0.0
4.2903,0.0,0.0
4.4028,0.0,0.0
4.4817,0.0,0.0
4.5824,0.0,0.0
4.6593,0.0,0.0
4.7442,0.0,0.0
4.8054,0.0,0.0
4.8902,0.0,0.0
4.9554,0.0,0.0
5.0106,0.0,0.0
5.054,0.0,0.0
5.0975,0.0,0.0
5.1547,0.0,0.0
5.1843,0.0,0.0
5.2159,0.0,0.0
5.2396,0.0,0.0
5.2475,0.0,0.0
5.279,0.0,0.0
5.283,0.0,0.0
5.2909,0.0,0.0
5.2948,0.0,0.0
5.3106,0.0,0.0
5.3422,0.0,0.0
5.3224,0.0,0.0
5.3402,0.0,0.0
5.3224,0.0,0.0
5.3382,0.0,0.0
5.3146,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3323,0.0,0.0
5.3442,0.0,0.0
5.3382,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3264,0.0,0.0
5.3422,0.0,0.0
5.3363,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3284,0.0,0.0
5.3244,0.0,0.0
5.3422,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.3461,0.0,0.0
5.3264,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3402,0.0,0.0
5.3461,0.0,0.0
5.3363,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.3659,0.0,0.0
5.3422,0.0,0.0
5.3422,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3343,3.1683,5.2805
5.3461,3.1683,5.2805
5.3461,3.1683,5.2805
5.3382,3.1683,5.2805
5.3442,3.1683,5.2805
5.358,3.1683,5.2805
5.3442,3.1683,5.2805
5.3461,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3264,3.1683,5.2805
5.354,3.1683,5.2805
5.3343,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3303,3.1683,5.2805
5.3442,3.1683,5.2805
5.3521,3.1683,5.2805
5.3442,3.1683,5.2805
5.3422,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3659,3.1683,5.2805
5.3442,3.1683,5.2805
5.3461,3.1683,5.2805
5.3836,3.1683,5.2805
5.3442,3.1683,5.2805
5.3363,3.1683,5.2805
5.3461,3.1683,5.2805
5.3323,3.1683,5.2805
5.3521,3.1683,5.2805
5.3165,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3817,3.1683,5.2805
5.3461,3.1683,5.2805
5.3382,3.1683,5.2805
5.3303,3.1683,5.2805
5.3382,3.1683,5.2805
5.3442,3.1683,5.2805
5.3698,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.3442,3.1683,5.2805
5.3481,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.3363,3.1683,5.2805
5.3521,3.1683,5.2805
5.3442,3.1683,5.2805
5.3382,3.1683,5.2805
5.3442,3.1683,5.2805
5.3461,3.1683,5.2805
5.3461,3.1683,5.2805
5.3481,3.1683,5.2805
5.3442,3.1683,5.2805
5.3481,3.1683,5.2805
5.3442,3.1683,5.2805
5.3619,3.1683,5.2805
5.3442,3.1683,5.2805
5.3521,3.1683,5.2805
5.3343,3.1683,5.2805
5.3442,3.1683,5.2805
5.3481,3.1683,5.2805
5.3442,3.1683,5.2805
5.354,3.1683,5.2805
5.3442,3.1683,5.2805
5.3422,3.1683,5.2805
5.3442,3.1683,5.2805
5.356,3.1683,5.2805
5.3402,3.1683,5.2805
5.354,3.1683,5.2805
5.3461,3.1683,5.2805
5.3501,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.3323,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.3442,3.1683,5.2805
5.3382,3.1683,5.2805
5.3481,3.1683,5.2805
5.3442,3.1683,5.2805
5.3422,3.1683,5.2805
5.3442,3.1683,5.2805
5.3481,3.1683,5.2805
5.3698,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3402,3.1683,5.2805
5.3422,3.1683,5.2805
5.3402,3.1683,5.2805
5.3461,3.1683,5.2805
5.3422,2.1122,3.5204
5.3442,2.1122,3.5204
5.3422,2.1122,3.5204
5.3442,2.1122,3.5204
5.3382,2.1122,3.5204
5.3422,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3481,2.1122,3.5204
5.3481,2.1122,3.5204
5.3461,2.1122,3.5204
5.3422,2.1122,3.5204
5.354,2.1122,3.5204
5.3501,2.1122,3.5204
5.3521,2.1122,3.5204
5.3521,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3422,2.1122,3.5204
5.3501,2.1122,3.5204
5.358,2.1122,3.5204
5.3501,2.1122,3.5204
5.3442,2.1122,3.5204
5.3501,2.1122,3.5204
5.354,2.1122,3.5204
5.3402,2.1122,3.5204
5.354,2.1122,3.5204
5.3442,2.1122,3.5204
5.3718,2.1122,3.5204
5.3303,2.1122,3.5204
5.3422,2.1122,3.5204
5.3481,2.1122,3.5204
5.3185,2.1122,3.5204
5.3442,2.1122,3.5204
5.4073,2.1122,3.5204
5.4172,2.1122,3.5204
5.3422,2.1122,3.5204
5.3856,2.1122,3.5204
5.3343,2.1122,3.5204
5.4093,2.1122,3.5204
5.3363,2.1122,3.5204
5.3442,2.1122,3.5204
5.3422,2.1122,3.5204
5.3402,2.1122,3.5204
5.3619,2.1122,3.5204
5.3442,2.1122,3.5204
5.3698,2.1122,3.5204
5.3422,2.1122,3.5204
5.3955,2.1122,3.5204
5.354,2.1122,3.5204
5.3422,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3382,2.1122,3.5204
5.3422,2.1122,3.5204
5.358,2.1122,3.5204
5.354,2.1122,3.5204
5.3382,2.1122,3.5204
5.3461,2.1122,3.5204
5.3343,2.1122,3.5204
5.3481,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3501,2.1122,3.5204
5.356,2.1122,3.5204
5.3402,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3461,2.1122,3.5204
5.3382,2.1122,3.5204
5.3442,2.1122,3.5204
5.3481,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.354,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3481,2.1122,3.5204
5.3501,2.1122,3.5204
5.3422,2.1122,3.5204
5.3323,2.1122,3.5204
5.3343,2.1122,3.5204
5.3442,2.1122,3.5204
5.3461,2.1122,3.5204
5.3501,2.1122,3.5204
5.354,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3442,2.1122,3.5204
5.3481,2.1122,3.5204
5.3442,2.1122,3.5204
5.354,2.1122,3.5204
5.354,2.1122,3.5204
5.3442,2.1122,3.5204
5.3757,0.6601,1.1001
5.3442,0.6601,1.1001
5.3481,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.358,0.6601,1.1001
5.3442,0.6601,1.1001
5.3461,0.6601,1.1001
5.3442,0.6601,1.1001
5.358,0.6601,1.1001
5.3619,0.6601,1.1001
5.3501,0.6601,1.1001
5.3481,0.6601,1.1001
5.3244,0.6601,1.1001
5.3442,0.6601,1.1001
5.3402,0.6601,1.1001
5.3461,0.6601,1.1001
5.3422,0.6601,1.1001
5.3501,0.6601,1.1001
5.3501,0.6601,1.1001
5.3442,0.6601,1.1001
5.3481,0.6601,1.1001
5.3402,0.6601,1.1001
5.3481,0.6601,1.1001
5.3402,0.6601,1.1001
5.3442,0.6601,1.1001
5.3422,0.6601,1.1001
5.3461,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.358,0.6601,1.1001
5.3501,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3461,0.6601,1.1001
5.3442,0.6601,1.1001
5.3402,0.6601,1.1001
5.3461,0.6601,1.1001
5.3402,0.6601,1.1001
4.3574,0.6601,1.1001
4.2725,0.6601,1.1001
5.358,0.6601,1.1001
5.354,0.6601,1.1001
5.3224,0.6601,1.1001
5.3442,0.6601,1.1001
5.3738,0.6601,1.1001
5.3501,0.6601,1.1001
5.3461,0.6601,1.1001
5.3422,0.6601,1.1001
5.3442,0.6601,1.1001
5.3402,0.6601,1.1001
5.3442,0.6601,1.1001
5.3619,0.6601,1.1001
5.3461,0.6601,1.1001
5.354,0.6601,1.1001
5.358,0.6601,1.1001
5.3126,0.6601,1.1001
5.3698,0.6601,1.1001
5.3422,0.6601,1.1001
5.3185,0.6601,1.1001
5.356,0.6601,1.1001
5.3659,0.6601,1.1001
5.3224,0.6601,1.1001
5.354,0.6601,1.1001
5.3442,0.6601,1.1001
5.3481,0.6601,1.1001
5.3382,0.6601,1.1001
5.3461,0.6601,1.1001
5.3402,0.6601,1.1001
5.3442,0.6601,1.1001
5.3422,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3461,0.6601,1.1001
5.3501,0.6601,1.1001
5.3481,0.6601,1.1001
5.3422,0.6601,1.1001
5.3481,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.354,0.6601,1.1001
5.3501,0.6601,1.1001
5.3481,0.6601,1.1001
5.3461,0.6601,1.1001
5.3442,0.6601,1.1001
5.3461,0.6601,1.1001
5.3422,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3442,0.6601,1.1001
5.3323,0.6601,1.1001
5.3382,0.6601,1.1001
5.3382,0.6601,1.1001
5.3442,0.6601,1.1001
5.3481,0.6601,1.1001
5.3718,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3244,0.0,0.0
5.3422,0.0,0.0
5.3382,0.0,0.0
5.3323,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3264,0.0,0.0
5.3639,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3639,0.0,0.0
5.3442,0.0,0.0
5.3382,0.0,0.0
5.3461,0.0,0.0
5.3659,0.0,0.0
5.3698,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3382,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3521,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3303,0.0,0.0
5.3442,0.0,0.0
5.3639,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3303,0.0,0.0
5.3442,0.0,0.0
5.3027,0.0,0.0
5.3264,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3224,0.0,0.0
5.3422,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3402,0.0,0.0
5.3422,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3402,0.0,0.0
5.3224,0.0,0.0
5.1665,0.0,0.0
4.5054,0.0,0.0
4.4324,0.0,0.0
4.539,0.0,0.0
4.3988,0.0,0.0
4.2567,0.0,0.0
4.0949,0.0,0.0
3.9725,0.0,0.0
3.8995,0.0,0.0
3.8147,0.0,0.0
3.7653,0.0,0.0
3.8364,0.0,0.0
3.9844,0.132,0.22
3.1575,0.132,0.22
4.1008,0.132,0.22
4.2054,0.132,0.22
4.2706,0.132,0.22
4.3969,0.132,0.22
4.5034,0.132,0.22
4.6179,0.132,0.22
4.687,0.132,0.22
4.7758,0.132,0.22
4.8764,0.132,0.22
4.9337,0.132,0.22
4.9869,0.132,0.22
5.058,0.132,0.22
5.1133,0.132,0.22
5.1251,0.132,0.22
5.1942,0.132,0.22
5.2179,0.132,0.22
5.2494,0.132,0.22
5.2711,0.132,0.22
5.281,0.132,0.22
5.2988,0.132,0.22
5.2988,0.132,0.22
5.3303,0.132,0.22
5.3106,0.132,0.22
5.3264,0.132,0.22
5.3382,0.132,0.22
5.3343,0.132,0.22
5.3244,0.132,0.22
5.3323,0.132,0.22
5.3442,0.132,0.22
5.3402,0.132,0.22
5.3382,0.132,0.22
5.3659,0.132,0.22
5.3442,0.132,0.22
5.3461,0.132,0.22
5.3363,0.132,0.22
5.3442,0.132,0.22
5.3461,0.132,0.22
5.3422,0.132,0.22
5.3382,0.132,0.22
5.3363,0.132,0.22
5.3481,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3264,0.132,0.22
5.3422,0.132,0.22
5.3442,0.132,0.22
5.3521,0.132,0.22
5.3461,0.132,0.22
5.3481,0.132,0.22
5.3442,0.132,0.22
5.3501,0.132,0.22
5.3422,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.356,0.132,0.22
5.3422,0.132,0.22
5.3501,0.132,0.22
5.3442,0.132,0.22
5.3402,0.132,0.22
5.3442,0.132,0.22
5.3639,0.132,0.22
5.3501,0.132,0.22
5.3501,0.132,0.22
5.3461,0.132,0.22
5.3422,0.132,0.22
5.3422,0.132,0.22
5.3422,0.132,0.22
5.354,0.132,0.22
5.3442,0.132,0.22
5.3501,0.132,0.22
5.3382,0.132,0.22
5.283,0.132,0.22
5.3442,0.132,0.22
5.3422,0.132,0.22
5.3738,0.132,0.22
5.3422,0.132,0.22
5.3501,0.132,0.22
5.3481,0.132,0.22
5.3659,0.132,0.22
5.354,0.132,0.22
5.358,0.132,0.22
5.3382,0.132,0.22
5.356,0.132,0.22
5.354,0.132,0.22
5.3461,0.132,0.22
5.3442,0.132,0.22
5.429,0.132,0.22
5.3165,0.132,0.22
5.3501,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3244,0.132,0.22
5.3481,0.132,0.22
5.3382,0.132,0.22
5.3521,0.132,0.22
5.3343,0.132,0.22
5.3442,0.132,0.22
5.356,0.132,0.22
5.3442,3.1683,5.2805
5.3481,3.1683,5.2805
5.356,3.1683,5.2805
5.358,3.1683,5.2805
5.3461,3.1683,5.2805
5.3402,3.1683,5.2805
5.3442,3.1683,5.2805
5.3461,3.1683,5.2805
5.3442,3.1683,5.2805
5.354,3.1683,5.2805
5.3461,3.1683,5.2805
5.3461,3.1683,5.2805
5.3698,3.1683,5.2805
5.3481,3.1683,5.2805
5.3738,3.1683,5.2805
5.3461,3.1683,5.2805
5.356,3.1683,5.2805
5.3461,3.1683,5.2805
5.356,3.1683,5.2805
5.3461,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.3461,3.1683,5.2805
5.354,3.1683,5.2805
5.3619,3.1683,5.2805
5.356,3.1683,5.2805
5.3481,3.1683,5.2805
5.3442,3.1683,5.2805
5.3382,3.1683,5.2805
5.3619,3.1683,5.2805
5.3442,3.1683,5.2805
5.3402,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.354,3.1683,5.2805
5.3442,3.1683,5.2805
5.3797,3.1683,5.2805
5.3501,3.1683,5.2805
5.3481,3.1683,5.2805
5.3382,3.1683,5.2805
5.356,3.1683,5.2805
5.3521,3.1683,5.2805
5.3461,3.1683,5.2805
5.3481,3.1683,5.2805
5.3481,3.1683,5.2805
5.3698,3.1683,5.2805
5.3442,3.1683,5.2805
5.358,3.1683,5.2805
5.3442,3.1683,5.2805
5.3481,3.1683,5.2805
5.3481,3.1683,5.2805
5.358,3.1683,5.2805
5.3461,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.3442,3.1683,5.2805
5.3481,3.1683,5.2805
5.3501,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.354,3.1683,5.2805
5.3442,3.1683,5.2805
5.3422,3.1683,5.2805
5.3501,3.1683,5.2805
5.356,3.1683,5.2805
5.3481,3.1683,5.2805
5.3659,3.1683,5.2805
5.354,3.1683,5.2805
5.3501,3.1683,5.2805
5.3481,3.1683,5.2805
5.356,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.354,3.1683,5.2805
5.3461,3.1683,5.2805
5.3422,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,3.1683,5.2805
5.3422,3.1683,5.2805
5.358,3.1683,5.2805
5.356,3.1683,5.2805
5.3619,3.1683,5.2805
5.3442,3.1683,5.2805
5.358,3.1683,5.2805
5.3442,3.1683,5.2805
5.3501,3.1683,5.2805
5.354,3.1683,5.2805
5.354,3.1683,5.2805
5.3461,3.1683,5.2805
5.3856,3.1683,5.2805
5.3047,3.1683,5.2805
5.354,3.1683,5.2805
5.3698,3.1683,5.2805
5.4093,3.1683,5.2805
5.3402,3.1683,5.2805
5.279,3.1683,5.2805
5.358,3.1683,5.2805
5.4053,3.1683,5.2805
5.3442,3.1683,5.2805
5.3757,3.1683,5.2805
5.3442,3.1683,5.2805
5.3442,1.5842,2.6403
5.3461,1.5842,2.6403
5.358,1.5842,2.6403
5.3659,1.5842,2.6403
5.3146,1.5842,2.6403
5.3659,1.5842,2.6403
5.3521,1.5842,2.6403
5.3442,1.5842,2.6403
5.2869,1.5842,2.6403
5.3461,1.5842,2.6403
5.3461,1.5842,2.6403
5.3481,1.5842,2.6403
5.3442,1.5842,2.6403
5.3521,1.5842,2.6403
5.3422,1.5842,2.6403
5.3442,1.5842,2.6403
5.3501,1.5842,2.6403
5.3501,1.5842,2.6403
5.3481,1.5842,2.6403
5.3461,1.5842,2.6403
5.3461,1.5842,2.6403
5.3619,1.5842,2.6403
5.3461,1.5842,2.6403
5.3501,1.5842,2.6403
5.3442,1.5842,2.6403
5.3659,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.3461,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.3639,1.5842,2.6403
5.356,1.5842,2.6403
5.3422,1.5842,2.6403
5.3619,1.5842,2.6403
5.356,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.3422,1.5842,2.6403
5.358,1.5842,2.6403
5.3481,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.3501,1.5842,2.6403
5.3639,1.5842,2.6403
5.358,1.5842,2.6403
5.356,1.5842,2.6403
5.3461,1.5842,2.6403
5.3461,1.5842,2.6403
5.3619,1.5842,2.6403
5.358,1.5842,2.6403
5.3461,1.5842,2.6403
5.358,1.5842,2.6403
5.3461,1.5842,2.6403
5.3501,1.5842,2.6403
5.3501,1.5842,2.6403
5.3461,1.5842,2.6403
5.3639,1.5842,2.6403
5.3481,1.5842,2.6403
5.3442,1.5842,2.6403
5.3481,1.5842,2.6403
5.356,1.5842,2.6403
5.3442,1.5842,2.6403
5.3501,1.5842,2.6403
5.354,1.5842,2.6403
5.3461,1.5842,2.6403
5.3461,1.5842,2.6403
5.3442,1.5842,2.6403
5.3382,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.3422,1.5842,2.6403
5.356,1.5842,2.6403
5.3461,1.5842,2.6403
5.3481,1.5842,2.6403
5.3442,1.5842,2.6403
5.3481,1.5842,2.6403
5.3521,1.5842,2.6403
5.3481,1.5842,2.6403
5.3639,1.5842,2.6403
5.3264,1.5842,2.6403
5.3461,1.5842,2.6403
5.3481,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.358,1.5842,2.6403
5.3442,1.5842,2.6403
5.354,1.5842,2.6403
5.354,1.5842,2.6403
5.3461,1.5842,2.6403
5.354,1.5842,2.6403
5.3501,1.5842,2.6403
5.3442,1.5842,2.6403
5.3461,1.5842,2.6403
5.3501,1.5842,2.6403
5.3442,1.5842,2.6403
5.3442,1.5842,2.6403
5.3501,1.5842,2.6403
5.3442,1.5842,2.6403
5.3481,1.5842,2.6403
5.3659,0.264,0.44
5.3323,0.264,0.44
5.3698,0.264,0.44
5.354,0.264,0.44
5.3185,0.264,0.44
5.3343,0.264,0.44
5.3461,0.264,0.44
5.3501,0.264,0.44
5.3461,0.264,0.44
5.3323,0.264,0.44
5.3521,0.264,0.44
5.3935,0.264,0.44
5.358,0.264,0.44
5.354,0.264,0.44
5.3323,0.264,0.44
5.3422,0.264,0.44
5.3382,0.264,0.44
5.358,0.264,0.44
5.3501,0.264,0.44
5.3442,0.264,0.44
5.3442,0.264,0.44
5.3797,0.264,0.44
5.354,0.264,0.44
5.3363,0.264,0.44
5.356,0.264,0.44
5.3481,0.264,0.44
5.3442,0.264,0.44
5.3521,0.264,0.44
5.3461,0.264,0.44
5.3422,0.264,0.44
5.3442,0.264,0.44
5.3619,0.264,0.44
5.3442,0.264,0.44
5.3461,0.264,0.44
5.3461,0.264,0.44
5.3639,0.264,0.44
5.3323,0.264,0.44
5.3442,0.264,0.44
5.354,0.264,0.44
5.3086,0.264,0.44
5.3343,0.264,0.44
5.3481,0.264,0.44
4.0081,0.264,0.44
4.2883,0.264,0.44
4.4797,0.264,0.44
4.9041,0.264,0.44
2.4214,0.264,0.44
2.451,0.264,0.44
2.2319,0.264,0.44
5.3442,0.264,0.44
5.3442,0.264,0.44
5.3442,0.264,0.44
5.3442,0.264,0.44
5.3521,0.264,0.44
5.3639,0.264,0.44
5.3422,0.264,0.44
4.7856,0.264,0.44
5.3521,0.264,0.44
5.3501,0.264,0.44
4.4304,0.264,0.44
4.1225,0.264,0.44
5.3442,0.264,0.44
5.3402,0.264,0.44
4.3969,0.264,0.44
5.2376,0.264,0.44
5.3461,0.264,0.44
5.3501,0.264,0.44
4.4087,0.264,0.44
5.2514,0.264,0.44
5.3521,0.264,0.44
5.3442,0.264,0.44
4.5528,0.264,0.44
5.3501,0.264,0.44
