Pressure (bar),Flow (L/min),Flow (mL/s)
0.6373,0.0,0.0
0.6392,0.0,0.0
0.6353,0.0,0.0
0.6432,0.0,0.0
0.6432,0.0,0.0
0.6531,0.0,0.0
0.6471,0.0,0.0
0.6412,0.0,0.0
0.6511,0.0,0.0
0.6373,0.0,0.0
0.6452,0.0,0.0
0.6333,0.0,0.0
0.6392,0.0,0.0
0.6373,0.0,0.0
0.6452,0.0,0.0
0.6452,0.0,0.0
0.6452,0.0,0.0
0.6392,0.0,0.0
0.6531,0.0,0.0
0.6392,0.0,0.0
0.6294,0.0,0.0
0.6452,0.0,0.0
0.6392,0.0,0.0
0.6452,0.0,0.0
0.6314,0.0,0.0
0.6373,0.0,0.0
0.6491,0.0,0.0
0.6353,0.0,0.0
0.6471,0.0,0.0
0.6392,0.0,0.0
0.6432,0.0,0.0
0.6491,0.0,0.0
0.6452,0.0,0.0
0.6353,0.0,0.0
0.6392,0.0,0.0
0.6392,0.0,0.0
0.6452,0.0,0.0
0.6452,0.0,0.0
0.6392,0.0,0.0
0.6392,0.0,0.0
0.6412,0.0,0.0
0.6432,0.0,0.0
0.657,0.0,0.0
0.6432,0.0,0.0
0.6412,0.0,0.0
0.6531,0.0,0.0
0.6392,0.0,0.0
0.6392,0.0,0.0
0.6353,0.0,0.0
0.6452,0.0,0.0
0.6511,0.0,0.0
0.6353,0.0,0.0
0.661,0.0,0.0
0.6294,0.0,0.0
0.6373,0.0,0.0
0.6432,0.0,0.0
0.6985,0.0,0.0
0.6432,0.0,0.0
0.6412,0.0,0.0
0.6215,0.0,0.0
0.6136,0.0,0.0
0.6314,0.0,0.0
0.661,0.0,0.0
0.655,0.0,0.0
0.6353,0.0,0.0
0.6077,0.0,0.0
0.6432,0.0,0.0
0.6392,0.0,0.0
0.655,0.0,0.0
0.6649,0.0,0.0
0.6373,0.0,0.0
0.6215,0.0,0.0
0.6373,0.0,0.0
0.5958,0.0,0.0
0.6373,0.0,0.0
0.6452,0.0,0.0
0.6412,0.0,0.0
0.6274,0.0,0.0
0.6215,0.0,0.0
0.6392,0.0,0.0
0.9116,0.0,0.0
2.1233,0.0,0.0
2.2497,0.0,0.0
2.451,0.0,0.0
2.6286,0.0,0.0
2.9443,0.0,0.0
3.2246,0.0,0.0
3.4594,0.0,0.0
3.6528,0.0,0.0
3.8561,0.0,0.0
4.0594,0.0,0.0
4.241,0.0,0.0
4.385,0.0,0.0
4.5429,0.0,0.0
4.681,0.0,0.0
4.7896,0.0,0.0
4.9021,0.0,0.0
4.9929,0.0,0.0
5.0738,0.0,0.0
5.1034,0.0,0.0
5.1665,0.0,0.0
5.1961,0.0,0.0
5.2257,0.0,0.0
5.2277,0.0,0.0
5.2514,0.0,0.0
5.2534,0.0,0.0
5.2573,0.0,0.0
5.2553,0.0,0.0
5.2711,0.0,0.0
5.2751,0.0,0.0
5.279,0.0,0.0
5.2771,0.0,0.0
5.2711,0.0,0.0
5.283,0.0,0.0
5.2692,0.0,0.0
5.285,0.0,0.0
5.283,0.0,0.0
5.281,0.0,0.0
5.281,0.0,0.0
5.285,0.0,0.0
5.2751,0.0,0.0
5.2909,0.0,0.0
5.281,0.0,0.0
5.279,0.0,0.0
5.281,0.0,0.0
5.285,0.0,0.0
5.2909,0.0,0.0
5.285,0.0,0.0
5.3027,0.0,0.0
5.279,0.0,0.0
5.283,0.0,0.0
5.2869,0.0,0.0
5.285,0.0,0.0
5.283,0.0,0.0
5.281,0.0,0.0
5.283,0.0,0.0
5.2869,0.0,0.0
5.281,0.0,0.0
5.285,0.0,0.0
5.3067,0.0,0.0
5.281,0.0,0.0
5.2889,0.0,0.0
5.2909,0.0,0.0
5.281,0.0,0.0
5.2909,0.0,0.0
5.3126,0.0,0.0
5.2909,0.0,0.0
5.3007,0.0,0.0
5.2909,0.0,0.0
5.2948,0.0,0.0
5.2909,0.0,0.0
5.2968,0.0,0.0
5.3067,0.0,0.0
5.2869,0.0,0.0
5.2889,0.0,0.0
5.2948,0.0,0.0
5.3146,0.0,0.0
5.2909,0.0,0.0
5.3047,0.0,0.0
5.2909,0.0,0.0
5.3027,0.0,0.0
5.3086,0.0,0.0
5.2948,0.0,0.0
5.2948,0.0,0.0
5.2948,0.0,0.0
5.3027,0.0,0.0
5.3007,0.0,0.0
5.3106,0.0,0.0
5.3067,0.0,0.0
5.3047,0.0,0.0
5.3165,0.0,0.0
5.3047,0.0,0.0
5.2909,0.0,0.0
5.2988,0.0,0.0
5.3027,0.0,0.0
5.3343,0.0,0.0
5.2711,0.0,0.0
5.2948,0.0,0.0
5.2613,0.0,0.0
5.3067,0.0,0.0
5.3442,0.0,0.0
5.2988,0.0,0.0
5.281,0.0,0.0
5.3165,0.0,0.0
5.3047,3.9604,6.6007
5.2751,3.9604,6.6007
5.283,3.9604,6.6007
5.3382,3.9604,6.6007
5.3027,3.9604,6.6007
5.3106,3.9604,6.6007
5.2988,3.9604,6.6007
5.2475,3.9604,6.6007
5.281,3.9604,6.6007
5.3244,3.9604,6.6007
5.3086,3.9604,6.6007
5.3126,3.9604,6.6007
5.3067,3.9604,6.6007
5.281,3.9604,6.6007
5.3067,3.9604,6.6007
5.2948,3.9604,6.6007
5.2909,3.9604,6.6007
5.3007,3.9604,6.6007
5.2909,3.9604,6.6007
5.3086,3.9604,6.6007
5.3106,3.9604,6.6007
5.3126,3.9604,6.6007
5.3067,3.9604,6.6007
5.3047,3.9604,6.6007
5.3146,3.9604,6.6007
5.3126,3.9604,6.6007
5.3106,3.9604,6.6007
5.3086,3.9604,6.6007
5.3086,3.9604,6.6007
5.3126,3.9604,6.6007
5.3007,3.9604,6.6007
5.3244,3.9604,6.6007
5.3106,3.9604,6.6007
5.3185,3.9604,6.6007
5.3047,3.9604,6.6007
5.3126,3.9604,6.6007
5.3224,3.9604,6.6007
5.3224,3.9604,6.6007
5.3146,3.9604,6.6007
5.3224,3.9604,6.6007
5.3126,3.9604,6.6007
5.3165,3.9604,6.6007
5.3185,3.9604,6.6007
5.3244,3.9604,6.6007
5.3224,3.9604,6.6007
5.3146,3.9604,6.6007
5.3303,3.9604,6.6007
5.3224,3.9604,6.6007
5.3146,3.9604,6.6007
5.3165,3.9604,6.6007
5.3146,3.9604,6.6007
5.3205,3.9604,6.6007
5.3224,3.9604,6.6007
5.3126,3.9604,6.6007
5.3185,3.9604,6.6007
5.3146,3.9604,6.6007
5.3185,3.9604,6.6007
5.3146,3.9604,6.6007
5.3027,3.9604,6.6007
5.3284,3.9604,6.6007
5.3106,3.9604,6.6007
5.3224,3.9604,6.6007
5.3007,3.9604,6.6007
5.3244,3.9604,6.6007
5.3146,3.9604,6.6007
5.3146,3.9604,6.6007
5.3264,3.9604,6.6007
5.3224,3.9604,6.6007
5.3106,3.9604,6.6007
5.3126,3.9604,6.6007
5.3185,3.9604,6.6007
5.3185,3.9604,6.6007
5.3086,3.9604,6.6007
5.3086,3.9604,6.6007
5.3244,3.9604,6.6007
5.3185,3.9604,6.6007
5.3067,3.9604,6.6007
5.3126,3.9604,6.6007
5.3224,3.9604,6.6007
5.3106,3.9604,6.6007
5.3106,3.9604,6.6007
5.3165,3.9604,6.6007
5.3106,3.9604,6.6007
5.3146,3.9604,6.6007
5.3224,3.9604,6.6007
5.3224,3.9604,6.6007
5.3146,3.9604,6.6007
5.2988,3.9604,6.6007
5.3146,3.9604,6.6007
5.3264,3.9604,6.6007
5.3185,3.9604,6.6007
5.3205,3.9604,6.6007
5.3224,3.9604,6.6007
5.3165,3.9604,6.6007
5.3086,3.9604,6.6007
5.3106,3.9604,6.6007
5.3086,3.9604,6.6007
5.3086,3.9604,6.6007
5.3303,3.9604,6.6007
5.3126,3.9604,6.6007
5.3165,3.9604,6.6007
5.3185,2.1122,3.5204
5.3067,2.1122,3.5204
5.3205,2.1122,3.5204
5.3382,2.1122,3.5204
5.3303,2.1122,3.5204
5.3264,2.1122,3.5204
5.3185,2.1122,3.5204
5.3165,2.1122,3.5204
5.3165,2.1122,3.5204
5.3165,2.1122,3.5204
5.3343,2.1122,3.5204
5.3264,2.1122,3.5204
5.3264,2.1122,3.5204
5.2692,2.1122,3.5204
5.3007,2.1122,3.5204
5.3224,2.1122,3.5204
5.3343,2.1122,3.5204
5.3343,2.1122,3.5204
5.3343,2.1122,3.5204
5.2553,2.1122,3.5204
5.3777,2.1122,3.5204
5.3501,2.1122,3.5204
5.3126,2.1122,3.5204
5.2948,2.1122,3.5204
5.3165,2.1122,3.5204
5.3738,2.1122,3.5204
5.3126,2.1122,3.5204
5.3303,2.1122,3.5204
5.2632,2.1122,3.5204
5.3817,2.1122,3.5204
5.283,2.1122,3.5204
5.3106,2.1122,3.5204
5.3146,2.1122,3.5204
5.3106,2.1122,3.5204
5.3422,2.1122,3.5204
5.3264,2.1122,3.5204
5.3224,2.1122,3.5204
5.3146,2.1122,3.5204
5.3126,2.1122,3.5204
5.3106,2.1122,3.5204
5.3244,2.1122,3.5204
5.3185,2.1122,3.5204
5.3264,2.1122,3.5204
5.3165,2.1122,3.5204
5.3126,2.1122,3.5204
5.3185,2.1122,3.5204
5.3146,2.1122,3.5204
5.3106,2.1122,3.5204
5.3146,2.1122,3.5204
5.3027,2.1122,3.5204
5.3244,2.1122,3.5204
5.3126,2.1122,3.5204
5.3224,2.1122,3.5204
5.3264,2.1122,3.5204
5.3146,2.1122,3.5204
5.3323,2.1122,3.5204
5.3126,2.1122,3.5204
5.3126,2.1122,3.5204
5.3224,2.1122,3.5204
5.3224,2.1122,3.5204
5.3224,2.1122,3.5204
5.3165,2.1122,3.5204
5.3303,2.1122,3.5204
5.3264,2.1122,3.5204
5.3185,2.1122,3.5204
5.3146,2.1122,3.5204
5.3224,2.1122,3.5204
5.3343,2.1122,3.5204
5.3224,2.1122,3.5204
5.3244,2.1122,3.5204
5.3205,2.1122,3.5204
5.3165,2.1122,3.5204
5.3106,2.1122,3.5204
5.3146,2.1122,3.5204
5.3086,2.1122,3.5204
5.3244,2.1122,3.5204
5.2948,2.1122,3.5204
5.3244,2.1122,3.5204
5.3224,2.1122,3.5204
5.3067,2.1122,3.5204
5.3106,2.1122,3.5204
5.3343,2.1122,3.5204
5.285,2.1122,3.5204
4.6751,2.1122,3.5204
4.608,2.1122,3.5204
4.5607,2.1122,3.5204
4.4778,2.1122,3.5204
4.4028,2.1122,3.5204
4.3317,2.1122,3.5204
4.2962,2.1122,3.5204
4.2686,2.1122,3.5204
4.3041,2.1122,3.5204
4.3791,2.1122,3.5204
4.4225,2.1122,3.5204
4.5212,2.1122,3.5204
4.5863,2.1122,3.5204
4.6475,2.1122,3.5204
4.7383,2.1122,3.5204
4.8054,2.1122,3.5204
4.8962,2.1122,3.5204
4.9337,2.1122,3.5204
4.9869,0.7921,1.3201
5.0244,0.7921,1.3201
5.0718,0.7921,1.3201
5.0935,0.7921,1.3201
5.1054,0.7921,1.3201
5.1409,0.7921,1.3201
5.1369,0.7921,1.3201
5.1626,0.7921,1.3201
5.1606,0.7921,1.3201
5.1547,0.7921,1.3201
5.1567,0.7921,1.3201
5.1784,0.7921,1.3201
5.1646,0.7921,1.3201
5.1902,0.7921,1.3201
5.1882,0.7921,1.3201
5.1863,0.7921,1.3201
5.1804,0.7921,1.3201
5.1902,0.7921,1.3201
5.1922,0.7921,1.3201
5.1922,0.7921,1.3201
5.1863,0.7921,1.3201
5.1922,0.7921,1.3201
5.1902,0.7921,1.3201
5.1863,0.7921,1.3201
5.1981,0.7921,1.3201
5.1863,0.7921,1.3201
5.1902,0.7921,1.3201
5.1823,0.7921,1.3201
5.1882,0.7921,1.3201
5.2001,0.7921,1.3201
5.1922,0.7921,1.3201
5.1961,0.7921,1.3201
5.1902,0.7921,1.3201
5.1902,0.7921,1.3201
5.1764,0.7921,1.3201
5.1764,0.7921,1.3201
5.2494,0.7921,1.3201
5.1922,0.7921,1.3201
5.1902,0.7921,1.3201
5.1922,0.7921,1.3201
5.1863,0.7921,1.3201
5.1823,0.7921,1.3201
5.2179,0.7921,1.3201
5.1902,0.7921,1.3201
5.21,0.7921,1.3201
5.206,0.7921,1.3201
5.1942,0.7921,1.3201
5.1902,0.7921,1.3201
5.1882,0.7921,1.3201
5.1902,0.7921,1.3201
5.1567,0.7921,1.3201
5.2613,0.7921,1.3201
5.2179,0.7921,1.3201
5.1961,0.7921,1.3201
5.204,0.7921,1.3201
5.2277,0.7921,1.3201
5.1882,0.7921,1.3201
5.1961,0.7921,1.3201
5.1863,0.7921,1.3201
5.2021,0.7921,1.3201
5.1804,0.7921,1.3201
5.1942,0.7921,1.3201
5.1902,0.7921,1.3201
5.1961,0.7921,1.3201
5.1863,0.7921,1.3201
5.1942,0.7921,1.3201
5.1942,0.7921,1.3201
5.1961,0.7921,1.3201
5.1961,0.7921,1.3201
5.1882,0.7921,1.3201
5.1902,0.7921,1.3201
5.208,0.7921,1.3201
5.1942,0.7921,1.3201
5.1882,0.7921,1.3201
5.1882,0.7921,1.3201
5.2001,0.7921,1.3201
5.1981,0.7921,1.3201
5.1961,0.7921,1.3201
5.1981,0.7921,1.3201
5.1882,0.7921,1.3201
5.2159,0.7921,1.3201
5.206,0.7921,1.3201
5.1922,0.7921,1.3201
5.2021,0.7921,1.3201
5.2179,0.7921,1.3201
5.21,0.7921,1.3201
5.204,0.7921,1.3201
5.1882,0.7921,1.3201
5.2001,0.7921,1.3201
5.1902,0.7921,1.3201
5.208,0.7921,1.3201
5.2001,0.7921,1.3201
5.2001,0.7921,1.3201
5.1922,0.7921,1.3201
5.204,0.7921,1.3201
5.2001,0.7921,1.3201
5.206,0.7921,1.3201
5.1981,0.7921,1.3201
5.1942,0.7921,1.3201
5.2001,0.7921,1.3201
5.1942,0.7921,1.3201
5.1961,1.4521,2.4202
5.1961,1.4521,2.4202
5.1922,1.4521,2.4202
5.2139,1.4521,2.4202
5.1961,1.4521,2.4202
5.206,1.4521,2.4202
5.2001,1.4521,2.4202
5.206,1.4521,2.4202
5.1823,1.4521,2.4202
5.1902,1.4521,2.4202
5.21,1.4521,2.4202
5.1922,1.4521,2.4202
5.208,1.4521,2.4202
5.206,1.4521,2.4202
5.1843,1.4521,2.4202
5.206,1.4521,2.4202
5.1961,1.4521,2.4202
5.1942,1.4521,2.4202
5.1981,1.4521,2.4202
5.2179,1.4521,2.4202
5.2179,1.4521,2.4202
5.2001,1.4521,2.4202
5.1922,1.4521,2.4202
5.2001,1.4521,2.4202
5.2159,1.4521,2.4202
5.1922,1.4521,2.4202
5.1961,1.4521,2.4202
5.1902,1.4521,2.4202
5.208,1.4521,2.4202
5.2001,1.4521,2.4202
5.2001,1.4521,2.4202
5.208,1.4521,2.4202
5.1942,1.4521,2.4202
5.1981,1.4521,2.4202
5.1981,1.4521,2.4202
5.1961,1.4521,2.4202
5.1942,1.4521,2.4202
5.1882,1.4521,2.4202
5.1882,1.4521,2.4202
5.1942,1.4521,2.4202
5.1981,1.4521,2.4202
5.2021,1.4521,2.4202
5.208,1.4521,2.4202
5.2001,1.4521,2.4202
5.2139,1.4521,2.4202
5.21,1.4521,2.4202
5.204,1.4521,2.4202
5.2001,1.4521,2.4202
5.208,1.4521,2.4202
5.1882,1.4521,2.4202
5.2159,1.4521,2.4202
5.2179,1.4521,2.4202
5.2001,1.4521,2.4202
5.206,1.4521,2.4202
5.2021,1.4521,2.4202
5.1922,1.4521,2.4202
5.1863,1.4521,2.4202
5.204,1.4521,2.4202
5.1863,1.4521,2.4202
5.1547,1.4521,2.4202
5.1922,1.4521,2.4202
5.1567,1.4521,2.4202
5.1981,1.4521,2.4202
5.1606,1.4521,2.4202
5.2198,1.4521,2.4202
5.2159,1.4521,2.4202
5.1646,1.4521,2.4202
5.1902,1.4521,2.4202
5.208,1.4521,2.4202
5.1981,1.4521,2.4202
5.2119,1.4521,2.4202
5.1863,1.4521,2.4202
5.1823,1.4521,2.4202
5.2198,1.4521,2.4202
5.1863,1.4521,2.4202
5.2139,1.4521,2.4202
5.1981,1.4521,2.4202
5.2179,1.4521,2.4202
5.204,1.4521,2.4202
5.1902,1.4521,2.4202
5.1961,1.4521,2.4202
5.206,1.4521,2.4202
5.2001,1.4521,2.4202
5.208,1.4521,2.4202
5.1942,1.4521,2.4202
5.1981,1.4521,2.4202
5.2001,1.4521,2.4202
5.1882,1.4521,2.4202
5.1902,1.4521,2.4202
5.1961,1.4521,2.4202
5.1961,1.4521,2.4202
5.1902,1.4521,2.4202
5.1902,1.4521,2.4202
5.2001,1.4521,2.4202
5.1922,1.4521,2.4202
5.204,1.4521,2.4202
5.1981,1.4521,2.4202
5.204,1.4521,2.4202
5.2139,1.4521,2.4202
5.1922,1.4521,2.4202
5.1961,1.4521,2.4202
5.206,0.6601,1.1001
5.21,0.6601,1.1001
5.1961,0.6601,1.1001
5.1961,0.6601,1.1001
5.2001,0.6601,1.1001
5.1902,0.6601,1.1001
5.204,0.6601,1.1001
5.2119,0.6601,1.1001
5.2198,0.6601,1.1001
5.1922,0.6601,1.1001
5.1922,0.6601,1.1001
5.1981,0.6601,1.1001
5.206,0.6601,1.1001
5.1882,0.6601,1.1001
5.208,0.6601,1.1001
5.2001,0.6601,1.1001
5.1922,0.6601,1.1001
5.204,0.6601,1.1001
5.1981,0.6601,1.1001
5.208,0.6601,1.1001
5.2001,0.6601,1.1001
5.21,0.6601,1.1001
5.1942,0.6601,1.1001
5.2021,0.6601,1.1001
5.2001,0.6601,1.1001
5.1981,0.6601,1.1001
5.1922,0.6601,1.1001
5.1981,0.6601,1.1001
5.2001,0.6601,1.1001
5.1961,0.6601,1.1001
5.1902,0.6601,1.1001
5.1922,0.6601,1.1001
5.204,0.6601,1.1001
5.208,0.6601,1.1001
5.2119,0.6601,1.1001
5.1922,0.6601,1.1001
5.1922,0.6601,1.1001
5.208,0.6601,1.1001
5.2159,0.6601,1.1001
5.2001,0.6601,1.1001
5.21,0.6601,1.1001
5.206,0.6601,1.1001
5.1942,0.6601,1.1001
5.208,0.6601,1.1001
5.1922,0.6601,1.1001
5.1981,0.6601,1.1001
5.1961,0.6601,1.1001
5.1981,0.6601,1.1001
5.1882,0.6601,1.1001
5.208,0.6601,1.1001
5.204,0.6601,1.1001
5.2001,0.6601,1.1001
5.206,0.6601,1.1001
5.2001,0.6601,1.1001
5.2119,0.6601,1.1001
5.206,0.6601,1.1001
5.2021,0.6601,1.1001
5.208,0.6601,1.1001
5.1981,0.6601,1.1001
5.1882,0.6601,1.1001
5.2021,0.6601,1.1001
5.1961,0.6601,1.1001
5.2001,0.6601,1.1001
5.206,0.6601,1.1001
5.204,0.6601,1.1001
5.2001,0.6601,1.1001
5.1981,0.6601,1.1001
5.1863,0.6601,1.1001
5.1961,0.6601,1.1001
5.1961,0.6601,1.1001
5.1863,0.6601,1.1001
5.1902,0.6601,1.1001
5.208,0.6601,1.1001
5.1922,0.6601,1.1001
5.1961,0.6601,1.1001
5.1981,0.6601,1.1001
5.2001,0.6601,1.1001
5.1882,0.6601,1.1001
5.1882,0.6601,1.1001
5.2277,0.6601,1.1001
5.1922,0.6601,1.1001
5.1961,0.6601,1.1001
5.1804,0.6601,1.1001
5.2119,0.6601,1.1001
5.2632,0.6601,1.1001
5.2435,0.6601,1.1001
5.2218,0.6601,1.1001
5.2198,0.6601,1.1001
5.1961,0.6601,1.1001
5.21,0.6601,1.1001
5.1981,0.6601,1.1001
5.1843,0.6601,1.1001
5.1922,0.6601,1.1001
5.1646,0.6601,1.1001
5.1961,0.6601,1.1001
5.2179,0.6601,1.1001
5.204,0.6601,1.1001
5.1626,0.6601,1.1001
5.208,0.6601,1.1001
5.2455,0.6601,1.1001
5.208,0.6601,1.1001
5.1961,0.0,0.0
5.1863,0.0,0.0
5.1961,0.0,0.0
5.1882,0.0,0.0
5.2001,0.0,0.0
5.1942,0.0,0.0
5.2001,0.0,0.0
5.1823,0.0,0.0
5.1981,0.0,0.0
5.206,0.0,0.0
5.1882,0.0,0.0
5.2159,0.0,0.0
5.1961,0.0,0.0
5.2001,0.0,0.0
5.1902,0.0,0.0
5.2179,0.0,0.0
5.208,0.0,0.0
5.1922,0.0,0.0
5.2001,0.0,0.0
5.2001,0.0,0.0
5.206,0.0,0.0
5.208,0.0,0.0
5.2119,0.0,0.0
5.1961,0.0,0.0
5.1922,0.0,0.0
5.1981,0.0,0.0
5.206,0.0,0.0
5.204,0.0,0.0
5.204,0.0,0.0
5.1961,0.0,0.0
5.1922,0.0,0.0
5.1981,0.0,0.0
5.2139,0.0,0.0
5.204,0.0,0.0
5.2119,0.0,0.0
5.1961,0.0,0.0
5.206,0.0,0.0
5.1981,0.0,0.0
5.1863,0.0,0.0
5.1863,0.0,0.0
5.2179,0.0,0.0
5.1922,0.0,0.0
5.1961,0.0,0.0
5.204,0.0,0.0
5.1981,0.0,0.0
5.1922,0.0,0.0
5.1961,0.0,0.0
5.1882,0.0,0.0
5.1843,0.0,0.0
5.1942,0.0,0.0
5.208,0.0,0.0
5.1942,0.0,0.0
5.206,0.0,0.0
5.1961,0.0,0.0
5.1922,0.0,0.0
5.204,0.0,0.0
5.204,0.0,0.0
5.1942,0.0,0.0
5.2001,0.0,0.0
5.1902,0.0,0.0
5.1922,0.0,0.0
5.206,0.0,0.0
5.208,0.0,0.0
5.2139,0.0,0.0
5.1961,0.0,0.0
5.208,0.0,0.0
5.2119,0.0,0.0
5.206,0.0,0.0
5.206,0.0,0.0
5.1981,0.0,0.0
5.1961,0.0,0.0
5.1942,0.0,0.0
5.1961,0.0,0.0
5.1942,0.0,0.0
5.208,0.0,0.0
5.1882,0.0,0.0
5.2001,0.0,0.0
5.206,0.0,0.0
5.2001,0.0,0.0
5.1961,0.0,0.0
5.204,0.0,0.0
5.1922,0.0,0.0
5.208,0.0,0.0
5.1961,0.0,0.0
5.21,0.0,0.0
5.1961,0.0,0.0
5.1961,0.0,0.0
5.1961,0.0,0.0
5.206,0.0,0.0
5.2179,0.0,0.0
5.2119,0.0,0.0
5.2001,0.0,0.0
5.1863,0.0,0.0
5.208,0.0,0.0
5.204,0.0,0.0
5.1961,0.0,0.0
5.2198,0.0,0.0
5.1922,0.0,0.0
5.1922,0.0,0.0
5.21,0.0,0.0
5.1211,0.0,0.0
5.1744,0.0,0.0
5.1902,0.0,0.0
5.2218,0.0,0.0
5.1744,0.0,0.0
5.2119,0.0,0.0
5.2198,0.0,0.0
5.208,0.0,0.0
5.1942,0.0,0.0
5.1784,0.0,0.0
5.206,0.0,0.0
5.208,0.0,0.0
5.1961,0.0,0.0
5.1961,0.0,0.0
5.1764,0.0,0.0
5.2317,0.0,0.0
5.1646,0.0,0.0
5.2119,0.0,0.0
5.204,0.0,0.0
5.1961,0.0,0.0
5.2119,0.0,0.0
5.1981,0.0,0.0
5.1922,0.0,0.0
5.1882,0.0,0.0
5.1981,0.0,0.0
5.1922,0.0,0.0
5.1882,0.0,0.0
5.1922,0.0,0.0
5.1863,0.0,0.0
5.1922,0.0,0.0
5.1922,0.0,0.0
5.206,0.0,0.0
5.1922,0.0,0.0
5.1922,0.0,0.0
5.1961,0.0,0.0
5.1882,0.0,0.0
5.1981,0.0,0.0
5.1863,0.0,0.0
5.1922,0.0,0.0
5.2001,0.0,0.0
5.206,0.0,0.0
5.2001,0.0,0.0
5.206,0.0,0.0
5.2139,0.0,0.0
5.206,0.0,0.0
5.2139,0.0,0.0
5.1961,0.0,0.0
5.2139,0.0,0.0
5.1882,0.0,0.0
5.2139,0.0,0.0
5.1961,0.0,0.0
5.1902,0.0,0.0
5.2001,0.0,0.0
5.1981,0.0,0.0
5.208,0.0,0.0
5.206,0.0,0.0
5.21,0.0,0.0
5.1961,0.0,0.0
5.2179,0.0,0.0
5.1981,0.0,0.0
5.206,0.0,0.0
5.206,0.0,0.0
5.2139,0.0,0.0
5.1902,0.0,0.0
5.1942,0.0,0.0
5.1843,0.0,0.0
4.612,0.0,0.0
4.8054,0.0,0.0
4.7935,0.0,0.0
4.7166,0.0,0.0
4.6199,0.0,0.0
4.5528,0.0,0.0
4.5172,0.0,0.0
4.4719,0.0,0.0
4.4403,0.0,0.0
4.5015,0.0,0.0
4.6159,0.0,0.0
4.7205,0.0,0.0
4.7758,0.0,0.0
4.4501,0.0,0.0
4.3949,0.0,0.0
4.4324,0.0,0.0
4.5666,0.0,0.0
4.687,0.0,0.0
4.8054,0.0,0.0
4.9475,0.0,0.0
5.0343,0.0,0.0
5.0994,0.0,0.0
5.1626,0.0,0.0
5.2179,0.0,0.0
5.2356,0.0,0.0
5.2672,0.0,0.0
5.2573,0.0,0.0
5.3067,0.0,0.0
5.3067,0.0,0.0
5.3086,0.0,0.0
5.3146,0.0,0.0
5.3165,0.0,0.0
5.3264,0.0,0.0
5.3303,0.0,0.0
5.3422,0.0,0.0
5.3323,0.0,0.0
5.3303,0.396,0.6601
5.3422,0.396,0.6601
5.3382,0.396,0.6601
5.3264,0.396,0.6601
5.3402,0.396,0.6601
5.3343,0.396,0.6601
5.3382,0.396,0.6601
5.3343,0.396,0.6601
5.3442,0.396,0.6601
5.3402,0.396,0.6601
5.3402,0.396,0.6601
5.3402,0.396,0.6601
