Pressure (bar),Flow (L/min),Flow (mL/s)
5.356,0.0,0.0
5.3106,0.0,0.0
5.356,0.0,0.0
5.4034,0.0,0.0
5.3481,0.0,0.0
5.3659,0.0,0.0
5.3639,0.0,0.0
5.354,0.0,0.0
5.3205,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.4073,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.3659,0.0,0.0
5.3639,0.0,0.0
5.4349,0.0,0.0
5.3461,0.0,0.0
5.3619,0.0,0.0
5.3442,0.0,0.0
5.3777,0.0,0.0
5.3856,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.356,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3521,0.0,0.0
5.354,0.0,0.0
5.3738,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.3678,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3461,0.0,0.0
5.3698,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.3461,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.3659,0.0,0.0
5.3678,0.0,0.0
5.3619,0.0,0.0
5.3501,0.0,0.0
5.3639,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.356,0.0,0.0
5.3501,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3501,0.0,0.0
5.356,0.0,0.0
5.3619,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3639,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.3698,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.0698,0.0,0.0
5.3461,0.0,0.0
5.356,0.0,0.0
5.3521,0.0,0.0
5.2198,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.4034,0.0,0.0
5.3856,0.0,0.0
5.3639,0.0,0.0
5.356,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3856,0.0,0.0
5.3895,0.0,0.0
5.3738,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3185,0.0,0.0
5.354,0.0,0.0
5.3185,0.0,0.0
5.3402,0.0,0.0
5.3619,0.0,0.0
5.3461,0.0,0.0
5.3698,0.0,0.0
5.356,0.0,0.0
5.3461,0.0,0.0
5.3619,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3639,0.0,0.0
5.3521,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3659,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3698,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3639,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3521,0.0,0.0
5.3422,0.0,0.0
5.3659,0.0,0.0
5.3481,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3659,0.0,0.0
5.3382,0.0,0.0
5.3639,0.0,0.0
5.3659,0.0,0.0
5.3797,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.3422,0.0,0.0
5.3639,0.0,0.0
5.356,0.0,0.0
5.3521,0.0,0.0
5.3521,0.0,0.0
5.3639,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3521,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3639,0.0,0.0
5.356,0.0,0.0
5.3501,0.0,0.0
5.3521,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3639,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3461,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3501,0.0,0.0
5.356,0.0,0.0
5.3757,0.0,0.0
5.3481,0.0,0.0
5.3501,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.3659,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.356,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.3797,0.0,0.0
5.3422,0.0,0.0
5.3363,0.0,0.0
5.3619,0.0,0.0
5.3757,0.0,0.0
5.3738,0.0,0.0
5.356,0.0,0.0
5.4211,0.0,0.0
5.3224,0.0,0.0
5.3264,0.0,0.0
5.358,0.0,0.0
5.3303,0.0,0.0
5.3501,0.0,0.0
5.3619,0.0,0.0
5.3501,0.0,0.0
5.3876,0.0,0.0
5.3461,0.0,0.0
5.3126,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3481,0.0,0.0
5.3422,0.0,0.0
5.4113,0.0,0.0
5.3481,0.0,0.0
5.356,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3521,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.354,0.0,0.0
5.3639,0.0,0.0
5.3639,0.0,0.0
5.358,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.1725,0.0,0.0
5.354,0.0,0.0
5.3382,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3639,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
4.5587,0.0,0.0
5.3501,0.0,0.0
5.358,0.0,0.0
5.3521,0.0,0.0
5.3501,0.0,0.0
5.3402,0.0,0.0
5.354,0.0,0.0
5.3481,0.0,0.0
5.3481,0.0,0.0
5.3718,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
4.8962,0.0,0.0
5.3659,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.2613,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.3639,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.3521,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.358,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.358,0.0,0.0
5.3698,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.3481,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.3461,0.0,0.0
5.3678,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.354,0.0,0.0
4.8014,0.0,0.0
4.2725,0.0,0.0
4.2015,0.0,0.0
4.087,0.0,0.0
4.0278,0.0,0.0
4.0475,0.0,0.0
4.0554,0.0,0.0
4.0614,0.0,0.0
4.0693,0.0,0.0
4.1107,0.0,0.0
4.1758,0.0,0.0
4.2765,0.0,0.0
4.3673,0.0,0.0
4.3791,0.0,0.0
4.4225,0.0,0.0
4.4738,0.0,0.0
4.5843,0.0,0.0
4.5863,0.0,0.0
4.6396,0.0,0.0
4.6633,0.0,0.0
4.6633,0.0,0.0
4.7028,0.0,0.0
4.7087,0.0,0.0
4.7501,0.0,0.0
4.7541,0.0,0.0
4.7659,0.0,0.0
4.7896,0.0,0.0
4.7955,0.0,0.0
4.8054,0.0,0.0
4.8054,0.0,0.0
4.8054,0.0,0.0
4.8054,0.0,0.0
4.8054,0.0,0.0
4.8054,0.0,0.0
4.8054,0.0,0.0
4.8527,0.0,0.0
4.8449,0.0,0.0
4.8054,0.0,0.0
4.8646,0.0,0.0
4.8606,1.1881,1.9802
4.8606,1.1881,1.9802
4.8745,1.1881,1.9802
4.8784,1.1881,1.9802
4.8725,1.1881,1.9802
4.8902,1.1881,1.9802
4.8824,1.1881,1.9802
4.9021,1.1881,1.9802
4.8962,1.1881,1.9802
4.9041,1.1881,1.9802
4.9041,1.1881,1.9802
4.9021,1.1881,1.9802
4.9021,1.1881,1.9802
4.9001,1.1881,1.9802
4.912,1.1881,1.9802
4.9021,1.1881,1.9802
4.9238,1.1881,1.9802
4.9041,1.1881,1.9802
4.9159,1.1881,1.9802
4.9317,1.1881,1.9802
4.912,1.1881,1.9802
4.9317,1.1881,1.9802
4.9435,1.1881,1.9802
4.9297,1.1881,1.9802
4.9356,1.1881,1.9802
4.9593,1.1881,1.9802
4.9573,1.1881,1.9802
4.9475,1.1881,1.9802
4.9593,1.1881,1.9802
4.985,1.1881,1.9802
4.9633,1.1881,1.9802
4.9633,1.1881,1.9802
4.9633,1.1881,1.9802
4.9712,1.1881,1.9802
4.9771,1.1881,1.9802
4.9692,1.1881,1.9802
4.9771,1.1881,1.9802
4.9948,1.1881,1.9802
5.0027,1.1881,1.9802
5.0087,1.1881,1.9802
5.0284,1.1881,1.9802
5.054,1.1881,1.9802
5.0817,1.1881,1.9802
5.0975,1.1881,1.9802
5.1192,1.1881,1.9802
5.1251,1.1881,1.9802
5.1527,1.1881,1.9802
5.1527,1.1881,1.9802
5.1606,1.1881,1.9802
5.1843,1.1881,1.9802
5.208,1.1881,1.9802
5.2179,1.1881,1.9802
5.2179,1.1881,1.9802
5.2198,1.1881,1.9802
5.2297,1.1881,1.9802
5.2455,1.1881,1.9802
5.2613,1.1881,1.9802
5.2731,1.1881,1.9802
5.2613,1.1881,1.9802
5.281,1.1881,1.9802
5.281,1.1881,1.9802
5.285,1.1881,1.9802
5.2928,1.1881,1.9802
5.2948,1.1881,1.9802
5.3027,1.1881,1.9802
5.2909,1.1881,1.9802
5.2988,1.1881,1.9802
5.3106,1.1881,1.9802
5.3165,1.1881,1.9802
5.3146,1.1881,1.9802
5.3146,1.1881,1.9802
5.3264,1.1881,1.9802
5.3244,1.1881,1.9802
5.3244,1.1881,1.9802
5.3323,1.1881,1.9802
5.3264,1.1881,1.9802
5.3264,1.1881,1.9802
4.6159,1.1881,1.9802
5.3422,1.1881,1.9802
5.3442,1.1881,1.9802
5.3303,1.1881,1.9802
5.3402,1.1881,1.9802
5.3422,1.1881,1.9802
5.3461,1.1881,1.9802
5.3442,1.1881,1.9802
5.3481,1.1881,1.9802
5.3382,1.1881,1.9802
5.3343,1.1881,1.9802
5.3402,1.1881,1.9802
5.3876,1.1881,1.9802
5.3895,1.1881,1.9802
5.358,1.1881,1.9802
5.2553,1.1881,1.9802
5.281,1.1881,1.9802
5.3382,1.1881,1.9802
5.3442,1.1881,1.9802
5.3659,1.1881,1.9802
5.3521,1.1881,1.9802
5.3639,1.1881,1.9802
5.3224,1.1881,1.9802
5.3442,1.1881,1.9802
5.3422,4.8845,8.1408
5.3955,4.8845,8.1408
5.3422,4.8845,8.1408
5.3639,4.8845,8.1408
5.3461,4.8845,8.1408
5.3442,4.8845,8.1408
5.3481,4.8845,8.1408
5.2889,4.8845,8.1408
5.3323,4.8845,8.1408
4.5015,4.8845,8.1408
5.3402,4.8845,8.1408
5.0284,4.8845,8.1408
5.3422,4.8845,8.1408
5.3442,4.8845,8.1408
5.3442,4.8845,8.1408
5.3382,4.8845,8.1408
5.3422,4.8845,8.1408
5.3323,4.8845,8.1408
5.3442,4.8845,8.1408
5.3461,4.8845,8.1408
5.3422,4.8845,8.1408
5.3442,4.8845,8.1408
5.3382,4.8845,8.1408
5.3442,4.8845,8.1408
5.3442,4.8845,8.1408
5.3442,4.8845,8.1408
5.3442,4.8845,8.1408
5.3402,4.8845,8.1408
5.3442,4.8845,8.1408
5.3442,4.8845,8.1408
5.3343,4.8845,8.1408
5.3382,4.8845,8.1408
5.3442,4.8845,8.1408
5.3461,4.8845,8.1408
5.3442,4.8845,8.1408
5.356,4.8845,8.1408
5.358,4.8845,8.1408
5.3461,4.8845,8.1408
5.3481,4.8845,8.1408
5.3422,4.8845,8.1408
5.354,4.8845,8.1408
5.3442,4.8845,8.1408
5.3501,4.8845,8.1408
5.3402,4.8845,8.1408
5.3521,4.8845,8.1408
5.3481,4.8845,8.1408
5.3343,4.8845,8.1408
5.3461,4.8845,8.1408
5.3402,4.8845,8.1408
5.356,4.8845,8.1408
5.3442,4.8845,8.1408
5.3481,4.8845,8.1408
5.3422,4.8845,8.1408
5.3619,4.8845,8.1408
5.3422,4.8845,8.1408
5.356,4.8845,8.1408
5.3382,4.8845,8.1408
5.3501,4.8845,8.1408
5.3501,4.8845,8.1408
5.3422,4.8845,8.1408
5.3442,4.8845,8.1408
5.354,4.8845,8.1408
5.3442,4.8845,8.1408
5.3382,4.8845,8.1408
5.3521,4.8845,8.1408
5.3422,4.8845,8.1408
5.3382,4.8845,8.1408
5.3442,4.8845,8.1408
5.3106,4.8845,8.1408
5.3461,4.8845,8.1408
4.9554,4.8845,8.1408
4.2765,4.8845,8.1408
4.3041,4.8845,8.1408
4.2291,4.8845,8.1408
4.2212,4.8845,8.1408
4.2488,4.8845,8.1408
4.2587,4.8845,8.1408
4.2784,4.8845,8.1408
4.2844,4.8845,8.1408
4.2745,4.8845,8.1408
4.3317,4.8845,8.1408
4.3949,4.8845,8.1408
4.4955,4.8845,8.1408
4.5903,4.8845,8.1408
4.6751,4.8845,8.1408
4.7541,4.8845,8.1408
4.8606,4.8845,8.1408
4.906,4.8845,8.1408
4.9534,4.8845,8.1408
4.9633,4.8845,8.1408
4.9771,4.8845,8.1408
5.0067,4.8845,8.1408
5.0146,4.8845,8.1408
4.9988,4.8845,8.1408
5.0106,4.8845,8.1408
5.0106,4.8845,8.1408
5.0027,4.8845,8.1408
5.0244,4.8845,8.1408
5.0264,4.8845,8.1408
5.0185,4.8845,8.1408
5.0185,4.8845,8.1408
5.0185,3.9604,6.6007
5.0087,3.9604,6.6007
5.0284,3.9604,6.6007
5.0146,3.9604,6.6007
5.0284,3.9604,6.6007
5.0244,3.9604,6.6007
4.9652,3.9604,6.6007
5.0027,3.9604,6.6007
5.0166,3.9604,6.6007
4.9948,3.9604,6.6007
5.0166,3.9604,6.6007
5.0284,3.9604,6.6007
5.0698,3.9604,6.6007
4.9771,3.9604,6.6007
5.0698,3.9604,6.6007
5.0343,3.9604,6.6007
5.0146,3.9604,6.6007
5.0284,3.9604,6.6007
4.9968,3.9604,6.6007
5.0087,3.9604,6.6007
4.9652,3.9604,6.6007
5.0027,3.9604,6.6007
4.9909,3.9604,6.6007
5.0027,3.9604,6.6007
4.9909,3.9604,6.6007
5.0067,3.9604,6.6007
4.9968,3.9604,6.6007
5.0067,3.9604,6.6007
5.0087,3.9604,6.6007
5.0027,3.9604,6.6007
5.0087,3.9604,6.6007
5.0047,3.9604,6.6007
5.0087,3.9604,6.6007
5.0067,3.9604,6.6007
5.0008,3.9604,6.6007
5.0067,3.9604,6.6007
4.9988,3.9604,6.6007
5.0264,3.9604,6.6007
5.0264,3.9604,6.6007
5.0244,3.9604,6.6007
5.0087,3.9604,6.6007
5.0284,3.9604,6.6007
5.0225,3.9604,6.6007
5.0284,3.9604,6.6007
5.0205,3.9604,6.6007
5.0343,3.9604,6.6007
5.0402,3.9604,6.6007
5.0343,3.9604,6.6007
5.0383,3.9604,6.6007
5.0363,3.9604,6.6007
5.0402,3.9604,6.6007
5.056,3.9604,6.6007
5.06,3.9604,6.6007
5.0896,3.9604,6.6007
5.1211,3.9604,6.6007
5.1251,3.9604,6.6007
5.1508,3.9604,6.6007
5.1626,3.9604,6.6007
5.1646,3.9604,6.6007
5.204,3.9604,6.6007
5.2257,3.9604,6.6007
5.2356,3.9604,6.6007
5.2198,3.9604,6.6007
5.2553,3.9604,6.6007
5.2613,3.9604,6.6007
5.2692,3.9604,6.6007
5.281,3.9604,6.6007
5.2869,3.9604,6.6007
5.283,3.9604,6.6007
5.3126,3.9604,6.6007
4.9692,3.9604,6.6007
5.3067,3.9604,6.6007
5.3185,3.9604,6.6007
5.3382,3.9604,6.6007
5.3244,3.9604,6.6007
5.3185,3.9604,6.6007
5.3323,3.9604,6.6007
5.3323,3.9604,6.6007
5.3442,3.9604,6.6007
5.3382,3.9604,6.6007
5.3461,3.9604,6.6007
5.3422,3.9604,6.6007
5.356,3.9604,6.6007
5.354,3.9604,6.6007
5.358,3.9604,6.6007
5.3461,3.9604,6.6007
5.3442,3.9604,6.6007
5.3501,3.9604,6.6007
5.3442,3.9604,6.6007
5.356,3.9604,6.6007
5.3461,3.9604,6.6007
5.3481,3.9604,6.6007
5.3481,3.9604,6.6007
5.3501,3.9604,6.6007
5.3481,3.9604,6.6007
5.3639,3.9604,6.6007
5.3501,3.9604,6.6007
5.356,3.9604,6.6007
4.5567,3.9604,6.6007
5.3639,3.9604,6.6007
5.3442,3.9604,6.6007
5.3619,5.1485,8.5809
5.354,5.1485,8.5809
5.3639,5.1485,8.5809
5.3619,5.1485,8.5809
5.3639,5.1485,8.5809
5.3619,5.1485,8.5809
5.3501,5.1485,8.5809
5.3442,5.1485,8.5809
4.4225,5.1485,8.5809
5.354,5.1485,8.5809
5.3698,5.1485,8.5809
5.3501,5.1485,8.5809
5.354,5.1485,8.5809
5.358,5.1485,8.5809
5.354,5.1485,8.5809
5.3442,5.1485,8.5809
5.356,5.1485,8.5809
5.3461,5.1485,8.5809
5.3501,5.1485,8.5809
5.3619,5.1485,8.5809
5.354,5.1485,8.5809
5.3442,5.1485,8.5809
5.3442,5.1485,8.5809
5.3501,5.1485,8.5809
5.4034,5.1485,8.5809
5.3757,5.1485,8.5809
5.3442,5.1485,8.5809
5.4073,5.1485,8.5809
5.3698,5.1485,8.5809
5.3442,5.1485,8.5809
5.3007,5.1485,8.5809
5.3442,5.1485,8.5809
5.3481,5.1485,8.5809
5.3856,5.1485,8.5809
5.3501,5.1485,8.5809
5.3027,5.1485,8.5809
5.3738,5.1485,8.5809
4.462,5.1485,8.5809
5.3442,5.1485,8.5809
5.3521,5.1485,8.5809
5.358,5.1485,8.5809
5.3698,5.1485,8.5809
5.3442,5.1485,8.5809
5.3619,5.1485,8.5809
5.3481,5.1485,8.5809
5.356,5.1485,8.5809
5.354,5.1485,8.5809
5.3501,5.1485,8.5809
5.3442,5.1485,8.5809
5.3481,5.1485,8.5809
5.358,5.1485,8.5809
5.3442,5.1485,8.5809
5.3481,5.1485,8.5809
5.3303,5.1485,8.5809
5.3442,5.1485,8.5809
5.3659,5.1485,8.5809
5.3501,5.1485,8.5809
5.3639,5.1485,8.5809
5.3422,5.1485,8.5809
5.3442,5.1485,8.5809
5.3481,5.1485,8.5809
5.3481,5.1485,8.5809
5.3639,5.1485,8.5809
5.3619,5.1485,8.5809
5.356,5.1485,8.5809
5.356,5.1485,8.5809
5.356,5.1485,8.5809
5.356,5.1485,8.5809
5.3639,5.1485,8.5809
5.3442,5.1485,8.5809
5.3698,5.1485,8.5809
5.356,5.1485,8.5809
5.358,5.1485,8.5809
5.3659,5.1485,8.5809
5.358,5.1485,8.5809
5.3442,5.1485,8.5809
5.3718,5.1485,8.5809
5.3521,5.1485,8.5809
5.3619,5.1485,8.5809
5.3461,5.1485,8.5809
5.356,5.1485,8.5809
5.356,5.1485,8.5809
5.3501,5.1485,8.5809
5.3461,5.1485,8.5809
5.356,5.1485,8.5809
5.3481,5.1485,8.5809
5.3501,5.1485,8.5809
5.3442,5.1485,8.5809
5.356,5.1485,8.5809
