Pressure (bar),Flow (L/min),Flow (mL/s)
5.1054,0.0,0.0
5.1211,0.0,0.0
5.1468,0.0,0.0
5.1547,0.0,0.0
5.1567,0.0,0.0
5.1665,0.0,0.0
5.1665,0.0,0.0
5.1823,0.0,0.0
5.1744,0.0,0.0
5.1902,0.0,0.0
5.1764,0.0,0.0
5.1804,0.0,0.0
5.1744,0.0,0.0
5.1902,1.4521,2.4202
5.1981,1.4521,2.4202
5.1961,1.4521,2.4202
5.1922,1.4521,2.4202
5.1961,1.4521,2.4202
5.1961,1.4521,2.4202
5.2001,1.4521,2.4202
5.2139,1.4521,2.4202
5.1922,1.4521,2.4202
5.1843,1.4521,2.4202
5.1961,1.4521,2.4202
5.208,1.4521,2.4202
5.1863,1.4521,2.4202
5.1922,1.4521,2.4202
5.1961,1.4521,2.4202
5.1843,1.4521,2.4202
5.1863,1.4521,2.4202
5.204,1.4521,2.4202
5.2001,1.4521,2.4202
5.1882,1.4521,2.4202
5.1961,1.4521,2.4202
5.1922,1.4521,2.4202
5.1882,1.4521,2.4202
5.206,1.4521,2.4202
5.1922,1.4521,2.4202
5.1922,1.4521,2.4202
5.204,1.4521,2.4202
5.2001,1.4521,2.4202
5.21,1.4521,2.4202
5.1922,1.4521,2.4202
5.1942,1.4521,2.4202
5.2001,1.4521,2.4202
5.1882,1.4521,2.4202
5.1961,1.4521,2.4202
5.208,1.4521,2.4202
5.1922,1.4521,2.4202
5.1922,1.4521,2.4202
5.208,1.4521,2.4202
5.1981,1.4521,2.4202
5.1922,1.4521,2.4202
5.2001,1.4521,2.4202
5.208,1.4521,2.4202
5.2119,1.4521,2.4202
5.206,1.4521,2.4202
5.1902,1.4521,2.4202
5.2001,1.4521,2.4202
5.208,1.4521,2.4202
5.1981,1.4521,2.4202
5.2001,1.4521,2.4202
5.1981,1.4521,2.4202
5.2179,1.4521,2.4202
5.1922,1.4521,2.4202
5.1922,1.4521,2.4202
5.1882,1.4521,2.4202
5.2001,1.4521,2.4202
5.2257,1.4521,2.4202
5.2692,1.4521,2.4202
5.2376,1.4521,2.4202
5.2218,1.4521,2.4202
5.2218,1.4521,2.4202
5.1113,1.4521,2.4202
5.1804,1.4521,2.4202
5.208,1.4521,2.4202
5.2218,1.4521,2.4202
5.1882,1.4521,2.4202
5.1823,1.4521,2.4202
5.1764,1.4521,2.4202
5.2001,1.4521,2.4202
5.1961,1.4521,2.4202
5.1665,1.4521,2.4202
5.21,1.4521,2.4202
5.208,1.4521,2.4202
5.2119,1.4521,2.4202
5.204,1.4521,2.4202
5.204,1.4521,2.4202
5.1981,1.4521,2.4202
5.208,1.4521,2.4202
5.208,1.4521,2.4202
5.2119,1.4521,2.4202
5.208,1.4521,2.4202
5.2159,1.4521,2.4202
5.1961,1.4521,2.4202
5.204,1.4521,2.4202
5.1902,1.4521,2.4202
5.2159,1.4521,2.4202
5.2159,1.4521,2.4202
5.1981,1.4521,2.4202
5.208,1.4521,2.4202
5.208,1.4521,2.4202
5.1981,1.4521,2.4202
5.208,1.4521,2.4202
5.2179,1.4521,2.4202
5.2159,1.4521,2.4202
5.2317,1.4521,2.4202
5.2119,1.4521,2.4202
5.2139,1.4521,2.4202
5.2179,1.4521,2.4202
5.2179,1.4521,2.4202
5.2139,1.4521,2.4202
5.1942,1.4521,2.4202
5.1961,1.4521,2.4202
5.208,3.4323,5.7206
5.2159,3.4323,5.7206
5.2119,3.4323,5.7206
5.2139,3.4323,5.7206
5.208,3.4323,5.7206
5.208,3.4323,5.7206
5.2119,3.4323,5.7206
5.2179,3.4323,5.7206
5.206,3.4323,5.7206
5.2179,3.4323,5.7206
5.208,3.4323,5.7206
5.2179,3.4323,5.7206
5.2159,3.4323,5.7206
5.2198,3.4323,5.7206
5.206,3.4323,5.7206
5.2159,3.4323,5.7206
5.2119,3.4323,5.7206
5.2159,3.4323,5.7206
5.2218,3.4323,5.7206
5.21,3.4323,5.7206
5.208,3.4323,5.7206
5.206,3.4323,5.7206
5.2198,3.4323,5.7206
5.2159,3.4323,5.7206
5.2179,3.4323,5.7206
5.208,3.4323,5.7206
5.208,3.4323,5.7206
5.2139,3.4323,5.7206
5.21,3.4323,5.7206
5.2198,3.4323,5.7206
5.2139,3.4323,5.7206
5.2198,3.4323,5.7206
5.1961,3.4323,5.7206
5.2179,3.4323,5.7206
5.208,3.4323,5.7206
5.2159,3.4323,5.7206
5.206,3.4323,5.7206
5.2001,3.4323,5.7206
5.2198,3.4323,5.7206
5.2179,3.4323,5.7206
5.2001,3.4323,5.7206
5.2179,3.4323,5.7206
5.2179,3.4323,5.7206
5.2139,3.4323,5.7206
5.2179,3.4323,5.7206
5.2159,3.4323,5.7206
5.2119,3.4323,5.7206
5.204,3.4323,5.7206
5.2297,3.4323,5.7206
5.2159,3.4323,5.7206
5.2119,3.4323,5.7206
5.2179,3.4323,5.7206
5.2179,3.4323,5.7206
5.206,3.4323,5.7206
5.208,3.4323,5.7206
5.2119,3.4323,5.7206
5.2159,3.4323,5.7206
5.2179,3.4323,5.7206
5.2139,3.4323,5.7206
5.2179,3.4323,5.7206
5.2119,3.4323,5.7206
5.2139,3.4323,5.7206
5.2238,3.4323,5.7206
5.2218,3.4323,5.7206
5.2179,3.4323,5.7206
5.208,3.4323,5.7206
5.1863,3.4323,5.7206
5.2257,3.4323,5.7206
5.2672,3.4323,5.7206
5.2179,3.4323,5.7206
5.2396,3.4323,5.7206
5.2553,3.4323,5.7206
5.2119,3.4323,5.7206
5.204,3.4323,5.7206
5.2356,3.4323,5.7206
5.2179,3.4323,5.7206
5.208,3.4323,5.7206
5.21,3.4323,5.7206
5.1863,3.4323,5.7206
5.1823,3.4323,5.7206
5.2179,3.4323,5.7206
5.2159,3.4323,5.7206
5.206,3.4323,5.7206
5.2455,3.4323,5.7206
5.2198,3.4323,5.7206
5.2909,3.4323,5.7206
5.2119,3.4323,5.7206
5.2139,3.4323,5.7206
5.2317,3.4323,5.7206
5.2179,3.4323,5.7206
5.2119,3.4323,5.7206
5.2179,3.4323,5.7206
5.2159,3.4323,5.7206
5.2159,3.4323,5.7206
5.206,3.4323,5.7206
5.2179,3.4323,5.7206
5.2159,3.4323,5.7206
5.1981,3.4323,5.7206
5.21,3.4323,5.7206
5.208,3.4323,5.7206
5.2179,3.4323,5.7206
5.208,1.9802,3.3003
5.2179,1.9802,3.3003
5.1942,1.9802,3.3003
5.208,1.9802,3.3003
5.2159,1.9802,3.3003
5.2159,1.9802,3.3003
5.21,1.9802,3.3003
5.2179,1.9802,3.3003
5.2119,1.9802,3.3003
5.2139,1.9802,3.3003
5.2159,1.9802,3.3003
5.2238,1.9802,3.3003
5.206,1.9802,3.3003
5.2159,1.9802,3.3003
5.2198,1.9802,3.3003
5.2179,1.9802,3.3003
5.2198,1.9802,3.3003
5.21,1.9802,3.3003
5.2159,1.9802,3.3003
5.2119,1.9802,3.3003
5.2139,1.9802,3.3003
5.2139,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2198,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.206,1.9802,3.3003
5.2218,1.9802,3.3003
5.2139,1.9802,3.3003
5.2218,1.9802,3.3003
5.204,1.9802,3.3003
5.2297,1.9802,3.3003
5.2159,1.9802,3.3003
5.2198,1.9802,3.3003
5.206,1.9802,3.3003
5.2179,1.9802,3.3003
5.2119,1.9802,3.3003
5.2179,1.9802,3.3003
5.2356,1.9802,3.3003
5.2139,1.9802,3.3003
5.2179,1.9802,3.3003
5.2139,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2198,1.9802,3.3003
5.2119,1.9802,3.3003
5.2119,1.9802,3.3003
5.2179,1.9802,3.3003
5.2218,1.9802,3.3003
5.21,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2257,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2139,1.9802,3.3003
5.2139,1.9802,3.3003
5.2139,1.9802,3.3003
5.2297,1.9802,3.3003
5.2179,1.9802,3.3003
5.2159,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2119,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2238,1.9802,3.3003
5.2159,1.9802,3.3003
5.2179,1.9802,3.3003
5.2179,1.9802,3.3003
5.2198,1.9802,3.3003
5.2119,1.9802,3.3003
5.2001,1.9802,3.3003
5.2119,1.9802,3.3003
5.21,1.9802,3.3003
5.2179,1.9802,3.3003
5.2198,1.9802,3.3003
5.2179,1.9802,3.3003
5.206,1.9802,3.3003
5.2179,1.9802,3.3003
5.1843,1.9802,3.3003
5.2159,1.9802,3.3003
5.2139,1.9802,3.3003
5.204,1.9802,3.3003
5.2297,1.9802,3.3003
5.1843,1.9802,3.3003
5.2277,1.9802,3.3003
5.1547,1.9802,3.3003
5.2238,1.9802,3.3003
5.1764,1.9802,3.3003
5.2257,1.9802,3.3003
5.204,1.9802,3.3003
5.2179,1.9802,3.3003
5.2218,1.9802,3.3003
5.206,1.9802,3.3003
5.1863,1.9802,3.3003
5.206,0.9241,1.5402
5.2119,0.9241,1.5402
5.2179,0.9241,1.5402
5.2179,0.9241,1.5402
5.1961,0.9241,1.5402
5.208,0.9241,1.5402
4.687,0.9241,1.5402
4.6613,0.9241,1.5402
4.5903,0.9241,1.5402
4.4916,0.9241,1.5402
4.4284,0.9241,1.5402
4.3594,0.9241,1.5402
4.2903,0.9241,1.5402
4.2883,0.9241,1.5402
4.3357,0.9241,1.5402
4.4245,0.9241,1.5402
4.5232,0.9241,1.5402
4.6317,0.9241,1.5402
4.6909,0.9241,1.5402
4.7955,0.9241,1.5402
4.9021,0.9241,1.5402
5.0067,0.9241,1.5402
5.0698,0.9241,1.5402
5.1369,0.9241,1.5402
5.1942,0.9241,1.5402
5.2238,0.9241,1.5402
5.2731,0.9241,1.5402
5.281,0.9241,1.5402
5.3047,0.9241,1.5402
5.3126,0.9241,1.5402
5.3205,0.9241,1.5402
5.3343,0.9241,1.5402
5.3442,0.9241,1.5402
5.3323,0.9241,1.5402
5.3442,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3402,0.9241,1.5402
5.3442,0.9241,1.5402
5.3442,0.9241,1.5402
5.3343,0.9241,1.5402
5.3442,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3422,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3481,0.9241,1.5402
5.3402,0.9241,1.5402
5.3442,0.9241,1.5402
5.354,0.9241,1.5402
5.3442,0.9241,1.5402
5.3323,0.9241,1.5402
5.3442,0.9241,1.5402
5.3264,0.9241,1.5402
5.3422,0.9241,1.5402
5.3461,0.9241,1.5402
5.3422,0.9241,1.5402
5.3461,0.9241,1.5402
5.3481,0.9241,1.5402
5.356,0.9241,1.5402
5.3442,0.9241,1.5402
5.3501,0.9241,1.5402
5.3244,0.9241,1.5402
5.3442,0.9241,1.5402
5.3382,0.9241,1.5402
5.3442,0.9241,1.5402
5.3343,0.9241,1.5402
5.3343,0.9241,1.5402
5.3442,0.9241,1.5402
5.3323,0.9241,1.5402
5.3481,0.9241,1.5402
5.3422,0.9241,1.5402
5.3244,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3422,0.9241,1.5402
5.354,0.9241,1.5402
5.3323,0.9241,1.5402
5.3422,0.9241,1.5402
5.3382,0.9241,1.5402
5.3382,0.9241,1.5402
5.3442,0.9241,1.5402
5.3422,0.9241,1.5402
5.3501,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3442,0.9241,1.5402
5.3461,0.9241,1.5402
5.3442,0.9241,1.5402
5.3481,0.9241,1.5402
5.3442,0.9241,1.5402
5.3461,0.9241,1.5402
5.3461,0.9241,1.5402
5.3481,0.9241,1.5402
5.3382,0.9241,1.5402
5.3402,0.9241,1.5402
5.3442,0.9241,1.5402
5.3343,0.9241,1.5402
5.3481,0.9241,1.5402
5.3402,0.9241,1.5402
5.3323,1.4521,2.4202
5.3521,1.4521,2.4202
5.3738,1.4521,2.4202
5.3501,1.4521,2.4202
5.3303,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3402,1.4521,2.4202
5.3106,1.4521,2.4202
5.3264,1.4521,2.4202
5.281,1.4521,2.4202
5.2869,1.4521,2.4202
5.3639,1.4521,2.4202
5.3224,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.354,1.4521,2.4202
5.3442,1.4521,2.4202
5.3619,1.4521,2.4202
5.3185,1.4521,2.4202
5.356,1.4521,2.4202
5.3323,1.4521,2.4202
5.3461,1.4521,2.4202
5.3422,1.4521,2.4202
5.3343,1.4521,2.4202
5.3422,1.4521,2.4202
5.3442,1.4521,2.4202
5.3461,1.4521,2.4202
5.3442,1.4521,2.4202
5.3402,1.4521,2.4202
5.3422,1.4521,2.4202
5.3442,1.4521,2.4202
5.3323,1.4521,2.4202
5.3303,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3303,1.4521,2.4202
5.3343,1.4521,2.4202
5.3639,1.4521,2.4202
5.3422,1.4521,2.4202
5.3461,1.4521,2.4202
5.3264,1.4521,2.4202
5.3481,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3422,1.4521,2.4202
5.3422,1.4521,2.4202
5.3461,1.4521,2.4202
5.3442,1.4521,2.4202
5.3402,1.4521,2.4202
5.3402,1.4521,2.4202
5.3363,1.4521,2.4202
5.3422,1.4521,2.4202
5.3382,1.4521,2.4202
5.3402,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3422,1.4521,2.4202
5.3422,1.4521,2.4202
5.3442,1.4521,2.4202
5.3264,1.4521,2.4202
5.3402,1.4521,2.4202
5.3422,1.4521,2.4202
5.3442,1.4521,2.4202
5.3461,1.4521,2.4202
5.3442,1.4521,2.4202
5.354,1.4521,2.4202
5.3481,1.4521,2.4202
5.3422,1.4521,2.4202
5.3343,1.4521,2.4202
5.3442,1.4521,2.4202
5.3501,1.4521,2.4202
5.3422,1.4521,2.4202
5.3343,1.4521,2.4202
5.3323,1.4521,2.4202
5.3422,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3698,1.4521,2.4202
5.3442,1.4521,2.4202
5.3343,1.4521,2.4202
5.3461,1.4521,2.4202
5.3461,1.4521,2.4202
5.3442,1.4521,2.4202
5.3402,1.4521,2.4202
5.3205,1.4521,2.4202
5.3481,1.4521,2.4202
5.3442,1.4521,2.4202
5.3343,1.4521,2.4202
5.3323,1.4521,2.4202
5.3382,1.4521,2.4202
5.3382,1.4521,2.4202
5.3402,1.4521,2.4202
5.354,1.4521,2.4202
5.3442,1.4521,2.4202
5.3422,1.4521,2.4202
5.3264,1.4521,2.4202
5.3442,1.4521,2.4202
5.3442,1.4521,2.4202
5.3461,0.132,0.22
5.3382,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3481,0.132,0.22
5.3461,0.132,0.22
5.3461,0.132,0.22
5.3481,0.132,0.22
5.3442,0.132,0.22
5.3461,0.132,0.22
5.3402,0.132,0.22
5.3185,0.132,0.22
5.3422,0.132,0.22
5.3402,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3205,0.132,0.22
5.3244,0.132,0.22
5.3639,0.132,0.22
5.3481,0.132,0.22
5.4073,0.132,0.22
5.3165,0.132,0.22
5.3185,0.132,0.22
5.3659,0.132,0.22
5.3224,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3224,0.132,0.22
5.3461,0.132,0.22
5.3382,0.132,0.22
5.3343,0.132,0.22
5.3284,0.132,0.22
5.3264,0.132,0.22
5.3797,0.132,0.22
5.3323,0.132,0.22
5.3264,0.132,0.22
5.3461,0.132,0.22
5.3343,0.132,0.22
5.3264,0.132,0.22
5.3343,0.132,0.22
5.3382,0.132,0.22
5.3323,0.132,0.22
5.3323,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3461,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3501,0.132,0.22
5.3165,0.132,0.22
5.3442,0.132,0.22
5.3363,0.132,0.22
5.3422,0.132,0.22
5.3343,0.132,0.22
5.3323,0.132,0.22
5.3303,0.132,0.22
5.3442,0.132,0.22
5.3382,0.132,0.22
5.3442,0.132,0.22
5.3501,0.132,0.22
5.3422,0.132,0.22
5.3363,0.132,0.22
5.3382,0.132,0.22
5.3501,0.132,0.22
5.3442,0.132,0.22
5.3382,0.132,0.22
5.3165,0.132,0.22
5.3501,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3422,0.132,0.22
5.3442,0.132,0.22
5.3501,0.132,0.22
5.3343,0.132,0.22
5.356,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3343,0.132,0.22
5.3442,0.132,0.22
5.3363,0.132,0.22
5.3442,0.132,0.22
5.3264,0.132,0.22
5.3264,0.132,0.22
5.3442,0.132,0.22
5.3422,0.132,0.22
5.3402,0.132,0.22
5.3363,0.132,0.22
5.3402,0.132,0.22
5.3402,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3224,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3244,0.132,0.22
5.3442,0.132,0.22
5.3382,0.132,0.22
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3402,0.0,0.0
5.3402,0.0,0.0
5.3323,0.0,0.0
5.3323,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3382,0.0,0.0
5.3343,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3382,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.354,0.0,0.0
5.3363,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3402,0.0,0.0
5.3382,0.0,0.0
5.3303,0.0,0.0
5.3442,0.0,0.0
5.3382,0.0,0.0
5.3382,0.0,0.0
5.3422,0.0,0.0
5.3343,0.0,0.0
5.3659,0.0,0.0
5.3501,0.0,0.0
5.3264,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3165,0.0,0.0
5.3501,0.0,0.0
5.358,0.0,0.0
5.3461,0.0,0.0
5.2928,0.0,0.0
5.3027,0.0,0.0
5.3185,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3382,0.0,0.0
5.3264,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3224,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.3027,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.3442,0.0,0.0
5.3323,0.0,0.0
5.3224,0.0,0.0
5.3343,0.0,0.0
5.3343,0.0,0.0
5.3422,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3323,0.0,0.0
5.3303,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3303,0.0,0.0
5.3402,0.0,0.0
5.3264,0.0,0.0
5.3323,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.356,0.0,0.0
5.3422,0.0,0.0
5.358,0.0,0.0
5.3323,0.0,0.0
5.3343,0.0,0.0
5.3402,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3224,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3126,0.0,0.0
5.3461,0.0,0.0
5.3343,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.3224,0.0,0.0
5.3363,0.0,0.0
5.3442,0.0,0.0
5.3303,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3303,0.0,0.0
5.3461,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.3422,0.0,0.0
5.3501,0.0,0.0
5.3303,0.0,0.0
5.3303,0.0,0.0
5.3382,0.0,0.0
5.3323,0.0,0.0
5.3303,0.0,0.0
5.3422,0.0,0.0
5.3422,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3382,0.0,0.0
5.3343,0.0,0.0
5.3363,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3303,0.0,0.0
5.3442,0.0,0.0
5.3363,0.0,0.0
5.3106,0.0,0.0
5.3481,0.0,0.0
5.3797,0.0,0.0
5.3343,0.0,0.0
5.3442,0.0,0.0
5.3639,0.0,0.0
5.3521,0.0,0.0
5.2889,0.0,0.0
5.4053,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3382,0.0,0.0
5.3442,0.0,0.0
5.3047,0.0,0.0
5.3442,0.0,0.0
5.3224,0.0,0.0
5.3619,0.0,0.0
5.3382,0.0,0.0
5.3382,0.0,0.0
5.3343,0.0,0.0
5.3382,0.0,0.0
5.3382,0.0,0.0
5.3303,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3343,0.0,0.0
5.3244,0.0,0.0
5.3224,0.0,0.0
5.3224,0.0,0.0
4.7935,0.0,0.0
4.5962,0.0,0.0
4.758,0.0,0.0
4.683,0.0,0.0
4.5982,0.0,0.0
4.5251,0.0,0.0
4.4797,0.0,0.0
4.4186,0.0,0.0
4.389,0.0,0.0
4.3752,0.0,0.0
4.4166,0.0,0.0
4.5054,0.0,0.0
4.5765,0.0,0.0
4.6593,0.0,0.0
4.7107,0.0,0.0
4.7975,0.0,0.0
4.9001,0.0,0.0
4.9396,0.0,0.0
4.9948,0.0,0.0
5.0304,0.0,0.0
5.0718,0.0,0.0
5.1093,0.0,0.0
5.1448,0.0,0.0
5.1567,0.0,0.0
5.1685,0.0,0.0
5.1882,0.0,0.0
5.208,0.0,0.0
5.2159,0.0,0.0
5.2179,0.0,0.0
5.2119,0.0,0.0
5.2297,0.0,0.0
5.2198,0.0,0.0
